longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,Actual House Prize,Predicted House Prize,Error,Deviation
-122.44,37.79,52.0,3640.0,840.0,1525.0,796.0,4.4375,3,500001.0,339599.7903872406,160401.2096127594,160401.2096127594
-122.09,37.42,23.0,4874.0,1251.0,2699.0,1163.0,3.8003,3,229800.0,297552.8854251705,67752.88542517048,-67752.88542517048
-116.48,33.61,8.0,1294.0,272.0,457.0,199.0,2.9167,1,115300.0,104388.21828796038,10911.781712039621,10911.781712039621
-118.36,33.82,26.0,5166.0,1313.0,2738.0,1239.0,3.3565,0,360800.0,287827.8853408953,72972.11465910473,72972.11465910473
-117.09,32.61,23.0,1157.0,309.0,640.0,313.0,2.1548,4,118800.0,163653.82936733152,44853.82936733152,-44853.82936733152
-118.19,34.02,44.0,2702.0,770.0,3260.0,721.0,2.3575,0,144800.0,129850.35957201807,14949.640427981925,14949.640427981925
-117.24,33.2,26.0,1701.0,404.0,989.0,367.0,2.5119,0,171700.0,157654.91571322858,14045.084286771424,14045.084286771424
-119.77,36.8,24.0,3748.0,770.0,1827.0,719.0,2.7222,1,83100.0,133682.7912976176,50582.7912976176,-50582.7912976176
-122.01,37.58,17.0,4313.0,717.0,2629.0,721.0,5.7579,3,231800.0,252863.3917353486,21063.39173534859,-21063.39173534859
-117.91,33.66,21.0,1708.0,505.0,1099.0,434.0,3.225,0,193800.0,205443.31494887458,11643.314948874584,-11643.314948874584
-121.45,38.52,37.0,1705.0,325.0,827.0,326.0,2.6288,1,71200.0,121299.12991566969,50099.12991566969,-50099.12991566969
-118.42,34.23,34.0,1531.0,278.0,1064.0,274.0,5.6687,0,207300.0,273614.96513904317,66314.96513904317,-66314.96513904317
-117.53,33.88,22.0,2855.0,667.0,2453.0,624.0,3.1312,1,91000.0,131645.64448004117,40645.64448004117,-40645.64448004117
-120.06,39.15,22.0,2213.0,372.0,98.0,42.0,1.1912,1,170000.0,-23503.10783464127,193503.10783464127,193503.10783464127
-117.17,32.69,40.0,2236.0,331.0,767.0,316.0,5.3177,4,500001.0,295007.60614062333,204993.39385937667,204993.39385937667
-120.64,37.38,19.0,2256.0,449.0,1469.0,435.0,2.5129,1,84600.0,97103.99211389756,12503.992113897562,-12503.992113897562
-117.05,33.26,14.0,3103.0,569.0,1704.0,539.0,3.7644,0,264700.0,168582.36311302026,96117.63688697974,96117.63688697974
-119.84,34.44,28.0,977.0,162.0,537.0,159.0,4.2404,4,274300.0,265368.946175118,8931.053824882023,8931.053824882023
-118.15,34.05,31.0,3362.0,799.0,1939.0,754.0,3.5089,0,305800.0,227727.59966833098,78072.40033166902,78072.40033166902
-118.4,34.28,22.0,3517.0,810.0,3134.0,847.0,2.6652,0,164800.0,128185.75410952313,36614.24589047687,36614.24589047687
-117.96,33.65,18.0,3603.0,879.0,1549.0,756.0,4.0229,0,363100.0,272876.81033033715,90223.18966966285,90223.18966966285
-121.95,37.32,33.0,726.0,168.0,351.0,147.0,3.1458,0,270500.0,207922.62109762954,62577.37890237046,62577.37890237046
-118.21,33.97,52.0,4220.0,908.0,3731.0,892.0,3.1901,0,167600.0,166240.59824710162,1359.4017528983823,1359.4017528983823
-118.97,35.37,41.0,2396.0,602.0,1781.0,543.0,1.8819,1,58000.0,124301.36345056059,66301.36345056059,-66301.36345056059
-118.21,33.88,38.0,929.0,166.0,686.0,183.0,3.4485,0,119400.0,195787.30612065925,76387.30612065925,-76387.30612065925
-122.62,38.95,19.0,2230.0,538.0,832.0,359.0,1.6865,1,58800.0,121508.59868619856,62708.59868619856,-62708.59868619856
-119.8,36.72,43.0,1286.0,360.0,972.0,345.0,0.9513,1,50400.0,70338.10684636762,19938.10684636762,-19938.10684636762
-120.72,38.24,32.0,2685.0,543.0,1061.0,492.0,2.5473,1,101600.0,115714.63451212026,14114.634512120261,-14114.634512120261
-119.46,35.14,30.0,2943.0,463.52670042282193,1565.0,584.0,2.5313,1,45800.0,154604.63654590855,108804.63654590855,-108804.63654590855
-117.87,33.84,25.0,1928.0,414.0,961.0,385.0,4.0724,0,231400.0,221715.51111923158,9684.488880768418,9684.488880768418
-119.78,36.75,43.0,2070.0,512.0,1925.0,444.0,1.4635,1,46600.0,60244.94409864381,13644.944098643813,-13644.944098643813
-124.17,40.77,30.0,1895.0,366.0,990.0,359.0,2.2227,4,81300.0,113649.10669488688,32349.106694886883,-32349.106694886883
-122.22,37.84,50.0,2935.0,473.0,1031.0,479.0,7.5,3,295200.0,404205.6812297191,109005.68122971908,-109005.68122971908
-121.8,37.99,16.0,3077.0,465.0,1575.0,446.0,5.5,1,179500.0,226041.50534567807,46541.50534567807,-46541.50534567807
-122.06,37.6,17.0,5159.0,832.0,3174.0,817.0,5.8704,3,234400.0,244378.47404971742,9978.47404971742,-9978.47404971742
-118.2,34.16,31.0,5550.0,881.0,2465.0,862.0,6.8317,0,446100.0,326170.6274438662,119929.37255613378,119929.37255613378
-120.94,40.17,22.0,1334.0,261.0,597.0,222.0,2.2132,1,89200.0,-3772.7653515243146,92972.76535152431,92972.76535152431
-117.03,33.32,14.0,1088.0,209.0,601.0,193.0,3.8438,0,243800.0,169239.01454189137,74560.98545810863,74560.98545810863
-118.36,34.09,36.0,1390.0,458.0,874.0,468.0,2.5812,0,200000.0,208372.05116035684,8372.051160356845,-8372.051160356845
-118.42,34.16,25.0,2769.0,566.0,1201.0,545.0,3.6641,0,386100.0,227397.60181088472,158702.39818911528,158702.39818911528
-122.56,38.03,34.0,1887.0,290.0,815.0,283.0,6.5249,3,324800.0,333263.74273277185,8463.742732771847,-8463.742732771847
-122.71,38.42,23.0,1569.0,414.0,1031.0,368.0,1.6267,0,129200.0,129511.06730513928,311.0673051392805,-311.0673051392805
-121.88,37.26,13.0,1676.0,471.0,710.0,406.0,3.8936,0,225900.0,252684.24887282832,26784.24887282832,-26784.24887282832
-118.28,34.03,26.0,2107.0,809.0,2821.0,572.0,0.844,0,350000.0,75551.09787359218,274448.90212640783,274448.90212640783
-117.78,34.05,39.0,2933.0,590.0,1886.0,550.0,3.9224,1,131300.0,197239.8890065539,65939.88900655389,-65939.88900655389
-117.23,32.99,17.0,2718.0,326.0,1011.0,319.0,15.0001,4,500001.0,637290.2071241771,137289.20712417713,-137289.20712417713
-117.9,36.95,19.0,99.0,26.0,51.0,22.0,1.7292,1,137500.0,-27174.993525396392,164674.9935253964,164674.9935253964
-120.62,35.12,22.0,1240.0,294.0,768.0,288.0,2.655,0,160000.0,213956.0052501397,53956.005250139686,-53956.005250139686
-117.89,33.92,14.0,1562.0,373.0,609.0,328.0,2.3935,0,125000.0,150309.07520164183,25309.075201641826,-25309.075201641826
-117.87,34.08,33.0,4518.0,716.0,2037.0,764.0,5.6015,0,267200.0,270266.7850657404,3066.785065740405,-3066.785065740405
-116.34,33.36,24.0,2746.0,514.0,731.0,295.0,3.3214,1,176400.0,154874.49225389044,21525.507746109564,21525.507746109564
-118.05,33.98,41.0,1406.0,428.0,1174.0,390.0,2.0147,0,137500.0,155137.25895625053,17637.25895625053,-17637.25895625053
-118.51,34.2,33.0,2327.0,479.0,1166.0,472.0,4.2344,0,262500.0,250106.02196504822,12393.978034951782,12393.978034951782
-120.99,37.66,46.0,1750.0,347.0,754.0,356.0,2.9137,1,106000.0,168861.73893340892,62861.738933408924,-62861.738933408924
-118.46,34.04,25.0,2142.0,718.0,1390.0,699.0,3.0069,0,325000.0,242009.6726589604,82990.3273410396,82990.3273410396
-117.02,32.72,36.0,2030.0,369.0,1142.0,357.0,3.7763,4,126900.0,212036.22840257382,85136.22840257382,-85136.22840257382
-118.19,33.92,43.0,2339.0,487.0,1732.0,449.0,3.0987,0,139400.0,182242.235444505,42842.235444505,-42842.235444505
-122.53,37.88,25.0,4921.0,866.0,1913.0,834.0,6.8742,3,413100.0,378918.04271877225,34181.95728122775,34181.95728122775
-122.43,37.74,52.0,2229.0,498.0,1079.0,472.0,5.0196,3,324300.0,327691.05331792164,3391.0533179216436,-3391.0533179216436
-117.44,34.08,15.0,5024.0,992.0,3208.0,981.0,3.6025,1,116400.0,142203.911618251,25803.911618251004,-25803.911618251004
-118.15,34.18,45.0,2612.0,664.0,3117.0,584.0,2.3029,0,148800.0,101270.04208357124,47529.95791642876,47529.95791642876
-121.77,37.68,41.0,1501.0,299.0,629.0,288.0,4.6806,1,209400.0,264275.2329759708,54875.23297597078,-54875.23297597078
-118.23,34.15,19.0,2294.0,716.0,1686.0,680.0,3.0288,0,258300.0,202489.43930499998,55810.56069500002,55810.56069500002
-120.44,34.66,22.0,3231.0,549.0,1739.0,581.0,4.5417,4,142400.0,288209.6237571884,145809.62375718838,-145809.62375718838
-117.06,32.57,25.0,1268.0,282.0,991.0,299.0,3.0284,4,123600.0,176835.34430482157,53235.34430482157,-53235.34430482157
-118.4,34.0,37.0,1534.0,258.0,751.0,259.0,5.444,0,336000.0,288579.7810753321,47420.21892466792,47420.21892466792
-119.7,36.81,32.0,2623.0,528.0,1570.0,492.0,2.7159,1,68000.0,111338.05210319984,43338.052103199836,-43338.052103199836
-117.06,32.79,17.0,2524.0,332.0,771.0,317.0,8.7604,0,331800.0,398945.459147812,67145.45914781198,-67145.45914781198
-118.08,34.15,28.0,238.0,58.0,142.0,31.0,0.4999,1,500001.0,55180.95530570808,444820.0446942919,444820.0446942919
-117.15,32.8,23.0,2395.0,476.0,2284.0,488.0,3.7292,4,146300.0,159995.1841510831,13695.184151083085,-13695.184151083085
-118.21,34.22,39.0,3008.0,386.0,1240.0,370.0,9.2463,0,500001.0,413417.0063760398,86583.99362396018,86583.99362396018
-117.83,33.88,18.0,2112.0,340.0,1048.0,315.0,6.9308,0,231700.0,303617.359170202,71917.35917020199,-71917.35917020199
-118.41,33.88,34.0,1471.0,308.0,498.0,264.0,7.0842,0,500001.0,380383.3805836152,119617.61941638478,119617.61941638478
-122.68,38.44,36.0,1311.0,259.0,648.0,268.0,3.4545,0,161200.0,208422.78014716724,47222.78014716724,-47222.78014716724
-118.73,34.27,23.0,4550.0,762.0,2301.0,744.0,4.556,0,205300.0,235009.49354630048,29709.49354630048,-29709.49354630048
-118.36,33.8,38.0,2553.0,400.0,1042.0,393.0,6.9742,4,500001.0,362513.38212868164,137487.61787131836,137487.61787131836
-122.1,37.68,31.0,1892.0,428.0,1162.0,389.0,3.125,3,167100.0,197490.5387720579,30390.538772057887,-30390.538772057887
-120.85,37.51,15.0,1131.0,285.0,728.0,281.0,1.5531,1,93100.0,72524.8489185468,20575.151081453194,20575.151081453194
-118.03,33.81,26.0,3635.0,567.0,1779.0,543.0,5.7089,0,237400.0,268653.3034701243,31253.303470124316,-31253.303470124316
-122.23,37.83,52.0,2990.0,379.0,947.0,361.0,7.8772,3,500001.0,402005.2089837587,97995.7910162413,97995.7910162413
-118.4,34.24,35.0,2552.0,545.0,1850.0,503.0,4.775,0,179500.0,242009.9002457226,62509.90024572259,-62509.90024572259
-118.52,34.01,25.0,2757.0,738.0,1014.0,633.0,3.1433,0,500001.0,260406.6088451421,239594.3911548579,239594.3911548579
-118.05,34.12,20.0,5218.0,959.0,2302.0,850.0,3.55,1,476700.0,198374.65854828557,278325.3414517144,278325.3414517144
-120.65,36.98,26.0,1787.0,364.0,1548.0,362.0,1.7188,1,49500.0,72234.39363960241,22734.393639602407,-22734.393639602407
-121.3,38.04,8.0,2668.0,447.0,1713.0,444.0,4.0156,1,117600.0,128543.77059341063,10943.770593410634,-10943.770593410634
-118.04,34.13,22.0,3359.0,643.0,1227.0,588.0,4.645,1,276200.0,255777.04760010433,20422.952399895672,20422.952399895672
-122.7,38.39,16.0,4922.0,1211.0,2557.0,1088.0,2.0915,0,168100.0,199483.16102111686,31383.16102111686,-31383.16102111686
-121.9,37.67,15.0,2130.0,273.0,876.0,285.0,7.2639,0,332400.0,321530.5632302753,10869.436769724707,10869.436769724707
-118.41,33.96,32.0,1044.0,219.0,567.0,222.0,4.1471,0,284400.0,238963.37172693628,45436.62827306372,45436.62827306372
-117.97,34.1,33.0,1558.0,316.0,1600.0,338.0,2.9712,1,143900.0,130759.7382289726,13140.261771027406,13140.261771027406
-121.88,37.24,24.0,4420.0,996.0,2981.0,975.0,3.506,0,226400.0,221952.0729823467,4447.927017653303,4447.927017653303
-119.27,34.28,50.0,1710.0,412.0,915.0,380.0,3.1757,4,206300.0,256579.8950847044,50279.89508470439,-50279.89508470439
-117.84,33.76,26.0,2110.0,409.0,1146.0,407.0,4.3698,0,229600.0,225984.8510649971,3615.148935002886,3615.148935002886
-124.09,40.88,26.0,2683.0,555.0,1353.0,526.0,2.4321,4,82100.0,123332.62649403949,41232.62649403949,-41232.62649403949
-122.31,37.54,42.0,1159.0,261.0,465.0,247.0,3.1842,4,352800.0,235509.40077428857,117290.59922571143,117290.59922571143
-118.22,33.79,28.0,3008.0,629.0,2537.0,596.0,2.3,4,137500.0,121272.45742401303,16227.542575986969,16227.542575986969
-118.12,34.08,36.0,2433.0,585.0,1565.0,563.0,3.2344,0,234900.0,202709.21789040702,32190.782109592983,32190.782109592983
-118.18,34.03,40.0,2631.0,698.0,2920.0,677.0,2.0764,0,145600.0,117055.5292287112,28544.470771288805,28544.470771288805
-121.44,38.68,19.0,2476.0,534.0,1355.0,463.0,2.0625,1,94400.0,76361.2471181953,18038.7528818047,18038.7528818047
-122.31,38.27,34.0,1748.0,284.0,783.0,303.0,4.3585,3,194400.0,228202.36591950603,33802.36591950603,-33802.36591950603
-121.45,38.61,32.0,2436.0,612.0,1509.0,618.0,1.0424,1,81400.0,69822.78435263498,11577.215647365025,11577.215647365025
-117.12,32.59,28.0,2793.0,706.0,1825.0,676.0,2.6724,4,144500.0,199840.06528524193,55340.06528524193,-55340.06528524193
-122.39,37.73,52.0,1070.0,224.0,567.0,207.0,2.8603,3,189000.0,215758.1256109948,26758.125610994786,-26758.125610994786
-118.4,33.89,31.0,2926.0,492.0,1149.0,476.0,7.9611,0,500001.0,404461.962904963,95539.037095037,95539.037095037
-118.14,34.19,45.0,3595.0,619.0,1686.0,607.0,4.73,1,201000.0,257147.3776669378,56147.3776669378,-56147.3776669378
-123.22,39.16,32.0,1149.0,187.0,499.0,208.0,3.6587,0,154600.0,198737.11580292176,44137.11580292176,-44137.11580292176
-118.19,33.79,29.0,3497.0,1096.0,2994.0,919.0,1.8109,4,137500.0,169691.87104682933,32191.87104682933,-32191.87104682933
-117.87,33.75,26.0,411.0,114.0,448.0,95.0,1.7019,0,350000.0,105984.8730671589,244015.12693284109,244015.12693284109
-120.92,39.56,48.0,1276.0,292.0,358.0,145.0,1.875,1,66600.0,47651.00342543269,18948.99657456731,18948.99657456731
-118.22,34.09,42.0,1706.0,488.0,1941.0,447.0,2.5213,0,149700.0,149110.9682988849,589.0317011151055,589.0317011151055
-122.4,37.72,37.0,971.0,248.0,647.0,208.0,2.1187,3,239300.0,170238.7596826496,69061.2403173504,69061.2403173504
-117.68,33.52,5.0,3621.0,632.0,1546.0,567.0,5.753,0,322800.0,269021.99885650654,53778.00114349346,53778.00114349346
-118.31,34.02,23.0,1703.0,397.0,1333.0,361.0,1.3187,0,127100.0,95882.68031868301,31217.319681316993,31217.319681316993
-122.43,37.77,52.0,1567.0,482.0,654.0,425.0,2.6914,3,366700.0,255725.38770493187,110974.61229506813,110974.61229506813
-119.81,36.8,29.0,2806.0,552.0,1242.0,540.0,3.5958,1,88800.0,171699.96504677637,82899.96504677637,-82899.96504677637
-119.26,34.46,30.0,3826.0,691.0,1656.0,657.0,4.0074,0,434700.0,259961.38137843757,174738.61862156243,174738.61862156243
-118.41,34.25,36.0,1146.0,259.0,1173.0,272.0,3.6016,0,153800.0,186012.69273953125,32212.692739531252,-32212.692739531252
-118.22,33.81,41.0,726.0,166.0,602.0,183.0,3.7885,4,156900.0,222830.0415478547,65930.0415478547,-65930.0415478547
-118.28,34.05,41.0,1788.0,774.0,2931.0,702.0,1.4413,0,158900.0,120089.22694858788,38810.77305141212,38810.77305141212
-121.29,37.96,48.0,1778.0,541.0,1237.0,462.0,1.3438,1,103100.0,119635.85362536261,16535.853625362608,-16535.853625362608
-115.52,34.22,30.0,540.0,136.0,122.0,63.0,1.3333,1,42500.0,-5857.331248892995,48357.331248892995,48357.331248892995
-118.52,34.19,42.0,881.0,170.0,464.0,163.0,2.9511,0,203900.0,191122.7968839314,12777.203116068587,12777.203116068587
-120.37,34.69,18.0,1868.0,315.0,747.0,265.0,4.7946,4,290600.0,298011.534991602,7411.534991602006,-7411.534991602006
-118.24,34.1,42.0,1525.0,456.0,1688.0,432.0,3.1691,0,141300.0,185738.1082389987,44438.10823899871,-44438.10823899871
-117.3,34.54,25.0,2546.0,488.0,1338.0,487.0,3.2596,1,85400.0,127121.55086006164,41721.550860061645,-41721.550860061645
-117.97,33.87,28.0,1784.0,440.0,1255.0,433.0,3.7054,0,169200.0,207393.9447416429,38193.94474164289,-38193.94474164289
-118.3,33.9,27.0,3267.0,762.0,2099.0,647.0,3.4,0,224100.0,209363.509810224,14736.490189776,14736.490189776
-117.09,32.76,43.0,3889.0,711.0,1466.0,663.0,3.5529,4,223000.0,248284.8393987069,25284.839398706914,-25284.839398706914
-117.08,32.62,16.0,5192.0,1381.0,3261.0,1321.0,2.2685,4,151900.0,217271.40246469385,65371.40246469385,-65371.40246469385
-117.46,33.94,35.0,1566.0,294.0,1056.0,279.0,3.5227,1,105400.0,161354.4277173871,55954.427717387094,-55954.427717387094
-120.57,37.43,39.0,2235.0,412.0,1268.0,402.0,2.6758,1,74600.0,123591.15256067374,48991.15256067374,-48991.15256067374
-117.14,32.7,44.0,658.0,218.0,869.0,212.0,1.9338,4,89400.0,148524.85863283605,59124.858632836054,-59124.858632836054
-117.22,34.12,34.0,2457.0,499.0,1538.0,507.0,2.809,1,82500.0,126835.16459486313,44335.164594863134,-44335.164594863134
-122.41,37.8,52.0,2892.0,751.0,1785.0,733.0,3.5746,3,350000.0,279827.4360075274,70172.5639924726,70172.5639924726
-117.33,34.12,38.0,1703.0,385.0,1356.0,363.0,2.0391,1,70400.0,94316.97711314762,23916.977113147615,-23916.977113147615
-122.62,38.24,33.0,1369.0,280.0,758.0,246.0,4.0341,0,156500.0,229509.1047456757,73009.1047456757,-73009.1047456757
-122.38,37.71,47.0,1088.0,190.0,558.0,166.0,4.2708,3,207100.0,260070.111420537,52970.111420536996,-52970.111420536996
-119.78,36.8,34.0,2200.0,493.0,1243.0,431.0,1.8514,1,66500.0,94226.1936552066,27726.193655206604,-27726.193655206604
-118.09,33.98,37.0,1226.0,255.0,1068.0,271.0,3.1607,0,172200.0,170688.71813391094,1511.2818660890625,1511.2818660890625
-122.4,37.76,52.0,1495.0,311.0,506.0,275.0,4.4375,3,320000.0,296379.99076276587,23620.00923723413,23620.00923723413
-121.59,39.15,5.0,1922.0,489.0,938.0,439.0,2.0474,1,61300.0,67305.65515210424,6005.655152104242,-6005.655152104242
-117.17,32.69,19.0,2802.0,802.0,1159.0,597.0,4.7891,4,334600.0,317900.7396931239,16699.260306876095,16699.260306876095
-117.97,34.15,33.0,2474.0,472.0,1268.0,437.0,6.4576,1,500001.0,309523.30015325296,190477.69984674704,190477.69984674704
-117.98,34.53,13.0,2815.0,535.0,1492.0,491.0,4.0945,1,135700.0,172501.0658556059,36801.065855605906,-36801.065855605906
-122.36,38.4,16.0,2716.0,546.0,898.0,500.0,2.2536,1,201200.0,156530.04411860145,44669.95588139855,44669.95588139855
-117.2,34.52,12.0,4476.0,761.0,2255.0,735.0,3.925,1,118500.0,125147.72340791066,6647.7234079106565,-6647.7234079106565
-118.28,34.04,39.0,1155.0,433.0,1857.0,424.0,2.1696,0,153400.0,137322.7485331979,16077.251466802089,16077.251466802089
-118.03,33.92,35.0,2108.0,405.0,1243.0,394.0,3.6731,0,167000.0,201870.01889182391,34870.018891823915,-34870.018891823915
-117.78,33.97,2.0,556.0,63.0,179.0,54.0,8.4411,0,500001.0,344100.2929937908,155900.70700620918,155900.70700620918
-117.94,33.88,35.0,1694.0,296.0,679.0,282.0,4.3333,0,239300.0,236014.3525122011,3285.6474877989094,3285.6474877989094
-120.97,37.61,16.0,1326.0,375.0,884.0,375.0,1.871,1,103900.0,98490.31132333518,5409.688676664824,5409.688676664824
-118.31,34.26,34.0,1797.0,363.0,948.0,363.0,4.1339,0,187300.0,227870.2205897531,40570.220589753095,-40570.220589753095
-122.64,38.71,20.0,531.0,126.0,231.0,96.0,2.625,1,89600.0,140884.74726636935,51284.74726636935,-51284.74726636935
-120.07,36.97,27.0,968.0,240.0,587.0,231.0,1.6071,1,55000.0,76688.45672513019,21688.456725130192,-21688.456725130192
-117.34,34.39,8.0,3579.0,672.0,2216.0,630.0,3.4038,1,100500.0,102079.72860811523,1579.728608115227,-1579.728608115227
-118.28,34.24,32.0,2542.0,526.0,1278.0,493.0,4.45,0,263600.0,246845.61392586055,16754.386074139446,16754.386074139446
-117.98,33.73,22.0,4232.0,624.0,2408.0,660.0,6.6539,0,284900.0,281640.2891778108,3259.7108221892267,3259.7108221892267
-117.27,34.5,7.0,2045.0,342.0,878.0,292.0,6.0296,1,194100.0,213308.90103329494,19208.90103329494,-19208.90103329494
-120.66,39.72,15.0,3763.0,784.0,717.0,348.0,2.2019,1,130500.0,47241.08033111156,83258.91966888844,83258.91966888844
-122.09,37.36,37.0,2269.0,325.0,930.0,321.0,7.5274,3,500001.0,383495.01901972876,116505.98098027124,116505.98098027124
-122.64,41.73,36.0,3319.0,664.0,1492.0,631.0,1.8694,1,71200.0,26195.025026142335,45004.974973857665,45004.974973857665
-118.27,33.91,32.0,2238.0,471.0,1292.0,467.0,1.1705,0,110600.0,118046.86737670431,7446.867376704307,-7446.867376704307
-118.1,34.58,29.0,2843.0,603.0,1517.0,573.0,2.6658,1,106900.0,150314.0189630626,43414.01896306261,-43414.01896306261
-121.0,39.23,15.0,2809.0,450.0,1267.0,408.0,4.0426,1,191700.0,94655.69711648102,97044.30288351898,97044.30288351898
-118.22,33.9,22.0,312.0,107.0,583.0,119.0,1.9423,0,98400.0,114848.83798954322,16448.837989543215,-16448.837989543215
-121.63,39.14,39.0,1874.0,411.0,822.0,377.0,2.5038,1,68300.0,115687.57876092782,47387.57876092782,-47387.57876092782
-117.05,32.57,13.0,2880.0,576.0,2450.0,567.0,3.1696,4,138000.0,137985.88518566254,14.114814337459393,14.114814337459393
-117.93,33.67,27.0,3512.0,472.0,1391.0,481.0,8.1001,0,336500.0,371936.0735992432,35436.07359924319,-35436.07359924319
-118.14,34.16,30.0,2598.0,757.0,2869.0,769.0,2.1377,0,142300.0,121318.12549448424,20981.874505515763,20981.874505515763
-122.03,37.34,16.0,1755.0,410.0,674.0,410.0,5.1602,0,231200.0,302734.6618253412,71534.66182534117,-71534.66182534117
-118.46,34.3,32.0,2424.0,476.0,2291.0,419.0,4.0337,0,158500.0,168920.4206155963,10420.42061559629,-10420.42061559629
-122.2,38.04,31.0,3029.0,500.0,1236.0,487.0,5.6022,3,197000.0,288568.08411178936,91568.08411178936,-91568.08411178936
-122.41,37.75,52.0,2452.0,623.0,1932.0,549.0,2.3903,3,236100.0,196171.08621637302,39928.91378362698,39928.91378362698
